AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,7947300,0.2,,,,60.81,126480,0.2,24.84,35.7,52.77,76.71,#,51670,74250,109760,159550,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-1000,Top Executives,minor,2601070,0.4,,,,62.46,129920,0.2,21.41,32.57,51.05,80.73,#,44530,67740,106180,167930,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-1010,Chief Executives,broad,202360,1.0,,,,95.12,197840,0.5,30.18,55.06,89.4,#,#,62780,114530,185950,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-2021,Marketing Managers,detailed,270200,1.0,,,,74.27,154470,0.4,35.88,48.89,68.35,92.19,#,74620,101690,142170,191760,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-2022,Sales Managers,detailed,390170,0.7,,,,70.95,147580,0.3,30.37,43.14,63.6,89.04,#,63170,89720,132290,185200,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-3000,Operations Specialties Managers,minor,2012370,0.3,,,,66.63,138590,0.2,33,43.79,60.12,81,#,68640,91070,125040,168480,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-3030,Financial Managers,broad,653080,0.5,,,,72.84,151510,0.3,34.05,46.04,64.51,89.44,#,70830,95770,134180,186030,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-3050,Industrial Production Managers,broad,179570,0.8,,,,56.82,118190,0.3,32.26,40.86,52.3,67.93,87.12,67100,84990,108790,141290,181220,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-3060,Purchasing Managers,broad,70960,0.9,,,,63.78,132660,0.4,35.85,46.35,60.55,76.04,95.01,74570,96400,125940,158160,197630,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-3120,Human Resources Managers,broad,156600,0.6,,,,64.7,134580,0.3,34.22,44.1,58.28,78.23,#,71180,91730,121220,162720,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9000,Other Management Occupations,minor,2569880,0.3,,,,51.4,106910,0.2,22.29,31.5,45.76,64.36,86.41,46370,65510,95180,133870,179730,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9020,Construction Managers,broad,285640,1.0,,,,51.57,107260,0.5,27.35,35.32,46.72,61.95,81.28,56880,73460,97180,128860,169070,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,262480,0.8,,,,*,103010,0.6,*,*,*,*,*,65150,78560,98490,124380,152500,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9033,"Education Administrators, Postsecondary",detailed,140880,1.2,,,,55.38,115200,0.8,27.07,34.63,46.87,66.94,95.87,56310,72030,97500,139220,199400,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9039,"Education Administrators, All Other",detailed,43580,2.5,,,,45.11,93830,0.8,22.94,30.33,42.11,56.57,70.59,47710,63090,87580,117670,146820,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9050,Food Service Managers,broad,197010,1.3,,,,29.33,61000,0.6,16.29,20.95,27.21,35.25,45.56,33880,43580,56590,73330,94770,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9071,Gambling Managers,detailed,3240,3.9,,,,41.08,85440,1.2,22.37,28.19,36.28,47.77,67.15,46540,58640,75470,99350,139680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9080,Lodging Managers,broad,31790,3.0,,,,31.38,65270,1.3,15.86,20.4,27.25,36.86,51.95,32980,42430,56670,76660,108060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9120,Natural Sciences Managers,broad,75870,4.9,,,,74.49,154930,1.9,34.33,48.92,66.32,91.35,#,71400,101750,137940,190000,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9160,Emergency Management Directors,broad,10210,1.5,,,,40.53,84310,0.9,20.3,26.76,36.66,50.42,68.69,42230,55660,76250,104880,142870,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,11-9171,Funeral Home Managers,detailed,10010,3.9,,,,44.01,91530,4.0,20.67,26.63,35.67,51.09,75.45,42990,55400,74200,106260,156940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1000,Business Operations Specialists,minor,5632020,0.3,,,,37.66,78320,0.2,19,25.38,34.35,46.68,60.88,39510,52800,71450,97100,126620,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1032,"Insurance Appraisers, Auto Damage",detailed,13220,6.6,,,,32.95,68540,0.9,22.31,26.77,31.52,38.48,45.98,46410,55680,65550,80030,95630,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1070,Human Resources Workers,broad,718120,0.5,,,,33.63,69950,0.3,17.66,23.13,30.81,41.04,53.58,36730,48110,64070,85370,111450,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1071,Human Resources Specialists,detailed,647810,0.5,,,,33.38,69430,0.2,18.13,23.17,30.52,40.36,52.57,37710,48190,63490,83940,109350,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1075,Labor Relations Specialists,detailed,70050,2.0,,,,36,74870,1.5,9.39,22.33,35.21,48.05,61.83,19520,46440,73240,99940,128600,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1081,Logisticians,detailed,184230,1.0,,,,38.38,79830,0.5,21.25,27.79,36.67,47.31,58.93,44190,57810,76270,98400,122580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-1110,Management Analysts,broad,734000,0.9,,,,46.91,97580,0.4,24.51,31.77,42.14,56.11,75.41,50990,66080,87660,116710,156840,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2000,Financial Specialists,minor,2755470,0.4,,,,41.11,85510,0.3,20.14,26.52,35.5,48.69,67.5,41890,55150,73840,101270,140390,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2030,Budget Analysts,broad,49260,1.1,,,,39.75,82690,0.4,24.63,30.07,37.97,48.11,58.35,51220,62540,78970,100060,121360,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,72090,2.4,,,,41.43,86170,1.2,21.28,26.98,36.05,49.92,70.52,44250,56120,74970,103840,146690,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,218050,1.7,,,,58.89,122490,1.2,21.2,28.58,42.95,75.49,#,44100,59450,89330,157020,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,68210,2.2,,,,44.58,92730,1.4,21.1,28.39,39.15,54.41,76.5,43890,59050,81430,113170,159120,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,30770,3.6,,,,24.01,49940,0.9,15.46,18.1,22.2,27.51,35.77,32160,37640,46170,57220,74410,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,308700,1.2,,,,36.99,76930,0.7,16.18,21.89,30.75,44.95,64.35,33650,45540,63960,93490,133850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,62600,2.9,,,,25.34,52710,2.2,10.62,14.09,21.3,31.71,44.97,22090,29310,44300,65960,93540,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,574450,1.0,,,,47.61,99020,0.4,27.17,34.63,45.06,58.12,73.11,56510,72030,93730,120890,152060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,138000,1.7,,,,51.72,107580,0.4,28.88,37.71,49.8,63.89,78.51,60060,78440,103590,132890,163300,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,819040,0.7,,,,28.92,60160,0.3,16.23,20.42,26.69,35.3,46.17,33770,42470,55510,73420,96020,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,184220,1.4,,,,34.16,71040,0.5,19.53,24.39,31.47,41.31,53.1,40620,50730,65450,85930,110450,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,634820,0.8,,,,27.4,57000,0.3,15.78,19.58,25.33,32.93,42.76,32830,40730,52690,68500,88940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,159350,1.6,,,,57.32,119230,0.6,32.31,42.37,56.14,70.9,84.41,67190,88120,116780,147480,175570,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,178140,1.8,,,,45.98,95640,1.6,24.73,32.39,42.88,55.87,70.22,51440,67370,89190,116220,146050,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,22480,3.3,,,,59.22,123180,1.1,31.74,40.17,53.38,72.62,94.24,66030,83550,111030,151060,196010,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,96220,1.7,,,,44.37,92280,0.6,23.1,30.32,41.44,55.33,69.39,48050,63070,86200,115080,144330,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,38860,2.7,,,,46.72,97170,1.1,25.33,33.08,44.36,58.56,72.52,52700,68810,92270,121800,150840,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,64710,3.9,,,,60.65,126140,1.8,33.7,43.42,57.48,73.77,92.36,70100,90310,119560,153450,192110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,290190,1.4,,,,45.01,93610,0.3,27.86,34.44,42.76,53.54,65.83,57950,71630,88950,111360,136930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,293960,1.4,,,,45.94,95560,0.4,28.08,34.56,43.35,54.99,67.82,58410,71880,90160,114380,141060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,187670,1.2,,,,29.03,60390,0.3,17.53,22.02,27.87,34.73,42.29,36470,45790,57960,72240,87970,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,51620,1.7,,,,29.56,61490,0.5,17.84,22.19,28.01,35.43,44.43,37100,46150,58270,73700,92410,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,13850,4.1,,,,27.18,56530,1.0,16.39,19.99,26.2,32.35,39.99,34100,41570,54500,67300,83170,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1000,Life Scientists,minor,311840,2.0,,,,44.09,91710,0.8,22.26,28.58,39.01,54.07,72.11,46310,59450,81130,112460,149980,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,detailed,2680,7.3,,,,35.84,74540,2.3,19.58,24.16,30.52,41.87,60.21,40720,50260,63490,87080,125250,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1020,Biological Scientists,broad,110600,4.0,,,,44.01,91550,1.3,22.79,29.59,40.01,53.01,71.56,47390,61560,83220,110250,148850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,41680,2.5,,,,43.22,89910,0.7,23.59,31.12,41,50.55,65.88,49060,64720,85290,105140,137030,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,22020,1.9,,,,33.18,69020,0.9,18.86,24.01,30.78,39.78,48.24,39230,49930,64020,82740,100350,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1040,Medical Scientists,broad,133620,2.9,,,,48.45,100780,1.1,24.12,30.32,43.28,60.11,78.5,50160,63060,90010,125030,163280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,126110,3.1,,,,48.94,101800,1.1,24.15,30.48,43.99,60.71,79.16,50240,63400,91510,126270,164650,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1090,Miscellaneous Life Scientists,broad,6540,6.1,,,,44.31,92170,3.3,20.12,27.61,39.42,53.55,74.45,41840,57440,82000,111380,154850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,6540,6.1,,,,44.31,92170,3.3,20.12,27.61,39.42,53.55,74.45,41840,57440,82000,111380,154850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2000,Physical Scientists,minor,255860,1.2,,,,44.98,93560,0.7,22.15,28.97,40.03,56.14,75.05,46070,60260,83250,116770,156090,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,6930,7.0,,,,50.21,104450,1.7,26.35,35.16,47.82,62.93,79.47,54810,73130,99460,130890,165290,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2090,Miscellaneous Physical Scientists,broad,19050,2.3,,,,52.93,110100,1.6,23.94,34.76,51.55,67.38,82.12,49800,72310,107210,140140,170800,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,19050,2.3,,,,52.93,110100,1.6,23.94,34.76,51.55,67.38,82.12,49800,72310,107210,140140,170800,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3010,Economists,broad,17520,3.3,,,,58.11,120880,1.5,28.47,38.39,52.09,72.7,95.3,59220,79860,108350,151210,198230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,6010,5.3,,,,59.66,124100,2.4,30.21,43.65,60.27,75.82,82.12,62840,90780,125350,157710,170800,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4020,Biological Technicians,broad,80640,3.0,,,,23.79,49490,0.6,14.63,17.44,22.28,28.91,35.87,30440,36280,46340,60130,74600,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4030,Chemical Technicians,broad,63490,2.1,,,,25.82,53700,0.7,15.25,18.45,23.95,31.11,39.07,31720,38380,49820,64700,81260,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4050,Nuclear Technicians,broad,6160,5.5,,,,40.29,83810,1.8,25.76,31.56,40.48,48.2,56.1,53570,65650,84190,100260,116680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4060,Social Science Research Assistants,broad,35330,5.8,,,,25.75,53560,1.1,14.95,18.87,23.66,30.01,39.08,31090,39250,49210,62420,81280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,16640,1.5,,,,31.2,64890,0.9,17.61,22.33,29.13,38.14,48.51,36630,46460,60590,79330,100910,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,57920,1.8,,,,29.86,62120,1.5,16.21,20.13,27.16,37.16,48.99,33720,41870,56500,77300,101890,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,14690,1.3,,,,30.7,63860,2.7,16.45,20.86,27.65,36.61,50.78,34220,43400,57510,76140,105620,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,432990,1.0,,,,27.83,57890,0.5,15.68,19.43,25.46,32.69,43.31,32610,40420,52960,68000,90080,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,100270,2.4,,,,29.88,62150,3.3,15.02,19.06,25.53,35.03,55.34,31240,39640,53110,72860,115110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,45310,2.5,,,,35.25,73320,4.5,15.69,21.31,28.62,46.55,67.56,32640,44330,59540,96820,140520,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,1369930,1.0,,,,*,93330,0.9,*,*,*,*,*,37680,54340,76990,115700,169280,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,79810,1.6,,,,*,107270,1.3,*,*,*,*,*,39720,58350,88010,137730,202080,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,32230,1.8,,,,*,98680,1.4,*,*,*,*,*,44240,60330,85540,124370,170270,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,49550,1.4,,,,*,86760,1.1,*,*,*,*,*,38730,53970,73650,106580,154750,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,6910,3.6,,,,*,100820,2.6,*,*,*,*,*,45960,66990,90880,126130,178310,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,38520,1.9,,,,*,114130,1.3,*,*,*,*,*,55440,76510,103600,139610,188980,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,61480,1.6,,,,*,100400,2.0,*,*,*,*,*,46580,61930,86390,124980,174850,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,8520,4.1,,,,*,96200,1.7,*,*,*,*,*,47100,65660,90340,120890,157650,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,51500,1.6,,,,*,101320,2.3,*,*,*,*,*,46430,61380,85600,126200,179450,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,52810,1.5,,,,*,98580,1.0,*,*,*,*,*,47750,62470,86170,121840,168490,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,21530,1.7,,,,*,94630,1.0,*,*,*,*,*,47840,60320,80400,114270,163670,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,5860,3.2,,,,*,94520,1.9,*,*,*,*,*,42830,60650,84740,114720,159640,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,13670,2.2,,,,*,101290,1.3,*,*,*,*,*,49340,64990,90400,125290,169240,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,115040,1.6,,,,*,94270,1.0,*,*,*,*,*,41510,58490,80990,115270,166450,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,13080,2.2,,,,*,123720,1.3,*,*,*,*,*,53860,75710,107260,152110,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,3720,3.8,,,,*,87160,1.1,*,*,*,*,*,45920,64150,82330,105810,136240,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,15130,1.7,,,,*,100970,2.2,*,*,*,*,*,43460,62020,85760,122000,179450,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,36520,2.7,,,,*,89960,1.0,*,*,*,*,*,41480,57200,78180,108920,155800,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,13420,2.2,,,,*,85180,1.4,*,*,*,*,*,38910,55490,75610,103670,145990,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,17620,2.5,,,,*,85670,2.1,*,*,*,*,*,32900,52150,69340,107000,165790,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,261130,2.3,,,,*,115330,2.0,*,*,*,*,*,43370,61180,90890,144540,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,200040,2.8,,,,*,124890,2.2,*,*,*,*,*,43840,63000,99090,164930,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,57560,1.8,,,,*,75010,1.2,*,*,*,*,*,30380,47080,65440,92010,130110,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,4230,2.7,,,,*,77560,1.2,*,*,*,*,*,46120,57210,71580,90630,116450,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,14930,5.2,,,,*,134760,1.8,*,*,*,*,*,41650,67640,116430,181790,#,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,13580,4.4,,,,*,78110,2.0,*,*,*,*,*,35670,53820,71570,95880,129560,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,28430,2.3,,,,*,80940,1.1,*,*,*,*,*,40690,54050,71030,98750,137520,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,20450,1.7,,,,*,85630,1.1,*,*,*,*,*,37340,56120,76890,104110,141860,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,317580,2.9,,,,*,77650,1.8,*,*,*,*,*,31930,46120,63620,100020,141900,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,105830,1.7,,,,29.67,61710,0.9,16.07,20.52,26.74,35.34,48.71,33420,42680,55620,73500,101310,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,194740,4.6,,,,*,86430,2.6,*,*,*,*,*,29030,49420,71950,116500,156550,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,370940,1.4,,,,17.57,36550,0.6,10.53,12.61,15.35,20.36,28,21900,26220,31930,42350,58230,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,120080,2.0,,,,*,61170,0.7,*,*,*,*,*,37360,46280,57860,72440,91980,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1364870,0.9,,,,*,65420,0.6,*,*,*,*,*,40030,48350,60940,79120,100480,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,11670,7.6,,,,*,66950,1.5,*,*,*,*,*,41600,52200,62270,79670,100780,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,1064540,1.3,,,,*,67240,0.5,*,*,*,*,*,41480,50140,62840,81130,101770,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,73530,2.5,,,,*,65870,0.6,*,*,*,*,*,43410,52010,62460,77780,96020,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,467020,1.1,,,,*,65920,0.8,*,*,*,*,*,40820,49230,61500,79370,100570,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,20300,4.0,,,,*,68110,3.8,*,*,*,*,*,34780,46320,61400,82820,115020,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,80110,2.3,,,,*,66300,1.0,*,*,*,*,*,42090,50360,61820,79190,99750,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,142500,1.8,,,,*,66490,1.0,*,*,*,*,*,41270,49940,62320,80210,101050,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,32950,6.0,,,,*,67670,2.5,*,*,*,*,*,35740,47090,62820,85010,104790,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,222700,1.5,,,,23.05,47930,1.7,10.54,13.7,19.21,27.97,39.42,21920,28500,39960,58180,82000,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,512030,2.0,,,,17.35,36090,3.6,9.16,11.25,14.12,18.35,24.93,19060,23390,29370,38160,51850,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,6550,6.8,,,,29.43,61210,1.7,15.95,20.6,27.29,36.09,47.59,33180,42840,56760,75070,98990,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,11750,3.5,,,,29.64,61650,0.9,16.04,20.87,27.4,36.7,46.55,33370,43420,56990,76330,96820,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,89070,4.7,,,,19.05,39630,2.6,11.11,13.5,17.79,23.27,29.64,23110,28080,37010,48400,61650,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,174900,1.6,,,,33.73,70160,0.5,18.88,24.86,32.2,41.39,50.79,39270,51720,66970,86100,105650,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,1411590,0.6,,,,*,31500,0.6,*,*,*,*,*,19660,24030,29310,37120,46960,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,138740,2.3,,,,*,39460,1.4,*,*,*,*,*,19880,27080,36250,51000,62540,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1272840,0.7,,,,*,30630,0.5,*,*,*,*,*,19610,23830,28900,36110,44290,True,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,40950,2.2,,,,55.04,114490,1.4,26.22,34.43,46.77,65.53,95.79,54530,71610,97270,136310,199250,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,25960,3.0,,,,23.68,49250,1.2,10.37,13.91,20.95,30.28,40.2,21570,28930,43570,62980,83620,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,10870,5.2,,,,32.31,67210,4.1,13.3,17.05,25.73,37.22,57.56,27650,35460,53520,77410,119720,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,34760,2.7,,,,40.3,83830,1.8,17.01,25.51,34,47.14,66.32,35390,53070,70720,98050,137950,,
