AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,50370,2.9,,,,,61.59,128100,1.2,29.35,38.53,53.38,77.14,101.64,61060,80130,111040,160460,211410,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,21080,2.2,,,,,30.87,64220,1.2,14.04,17.74,25.92,38.65,55.48,29190,36900,53920,80390,115400,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,13050,7.2,,,,,38.12,79280,3.9,17.6,22.92,31.94,48.05,64.9,36600,47680,66430,99950,134980,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,37630,2.9,,,,,44.15,91830,1.8,21.53,28.52,37.98,50,72.11,44780,59320,79000,104000,149990,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,130620,2.1,,,,,99.88,207750,1.6,40.74,61.37,86.16,#,#,84740,127660,179210,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,113490,2.5,,,,,94.28,196100,1.5,40.32,60.62,83.07,105.95,#,83860,126090,172790,220380,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,5900,10.7,,,,,118.52,246530,8.5,36.23,83.07,108.54,#,#,75360,172780,225770,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,41890,2.7,,,,,67.76,140940,1.3,33.68,49.67,64.82,78.71,97.7,70060,103310,134830,163710,203210,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,328870,0.9,,,,,65.97,137210,0.3,41.8,61.18,66.1,76.26,82.71,86930,127250,137480,158620,172040,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,155540,2.1,,,,,65.82,136900,0.6,45.79,54.7,64.07,77,87.6,95240,113770,133260,160160,182200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,9520,7.0,,,,,78.83,163960,3.0,27.65,43.81,73.46,104.79,#,57500,91130,152800,217960,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1140,Registered Nurses,broad,3282010,0.2,,,,,47.32,98430,0.2,31.75,37.79,45,51.9,65.06,66030,78610,93600,107960,135320,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1150,Nurse Anesthetists,broad,50350,5.1,,,,,111.39,231700,1.6,65.98,89.96,107.31,#,#,137230,187110,223210,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1160,Nurse Midwives,broad,8280,6.5,,,,,61.59,128110,1.6,35.9,50.13,61.92,70.44,85.11,74670,104260,128790,146520,177040,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1170,Nurse Practitioners,broad,307390,1.3,,,,,63.46,132000,0.5,47.1,52.86,62.12,71.91,81.71,97960,109940,129210,149570,169950,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,41890,7.9,,,,,161.85,336640,22.1,59.83,89.75,#,#,#,124450,186680,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,107950,3.1,,,,,123.47,256830,1.6,39.1,80.57,114.61,#,#,81330,167580,238380,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,66640,4.1,,,,,126.31,262710,3.0,33.7,65.02,113.63,#,#,70100,135240,236350,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,42960,7.8,,,,,106.89,222340,4.5,46.27,76.69,101.03,#,#,96240,159510,210130,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,24800,3.3,,,,,129.39,269120,4.1,37.19,67.93,#,#,#,77360,141290,#,#,#,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,219070,2.1,,,,,45.14,93890,1.6,31.96,38.49,45.32,49.48,57.72,66470,80060,94260,102920,120060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,86460,1.6,,,,,44.49,92550,0.4,31.13,37.54,42.95,49.82,59.22,64760,78080,89340,103630,123170,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,16960,1.8,,,,,47.93,99690,0.5,36.33,39.91,46.64,52.02,61.58,75570,83020,97020,108190,128090,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,41530,1.8,,,,,43.76,91020,0.4,31.21,37.57,42.4,49.25,58.37,64910,78150,88180,102440,121420,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,29950,2.9,,,,,19.02,39560,0.7,13.6,15.61,17.81,21.29,25.69,28280,32460,37040,44290,53440,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,487920,0.7,,,,,21.54,44800,0.2,16.88,17.75,20.9,23.36,28.58,35100,36920,43460,48580,59450,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,136300,2.0,,,,,21.64,45000,0.4,15.86,17.87,20.47,23.51,28.92,32980,37170,42590,48910,60150,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,113890,1.3,,,,,31.64,65810,0.3,20.81,24.87,30.21,37.09,43.61,43290,51740,62830,77140,90700,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,76520,3.9,,,,,21.81,45360,0.6,16.45,17.84,21.19,23.91,29.24,34210,37100,44080,49730,60810,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,7448010,0.2,,,,,19.06,39650,0.2,13.45,16.05,17.87,21.56,24.99,27980,33380,37180,44850,51980,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,1388430,0.5,,,,,19.84,41270,0.2,15.09,17.44,19.01,22.15,24.11,31390,36260,39530,46070,50140,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,34900,2.1,,,,,20.97,43610,0.6,14.87,17.27,20,23.45,28.14,30920,35930,41590,48770,58530,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,47910,2.3,,,,,32.95,68540,0.6,23.59,28.82,32.86,37.18,41.79,49070,59950,68340,77340,86930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,5000,10.3,,,,,20.12,41850,1.9,13.45,16.75,17.97,21.25,31.53,27970,34840,37370,44190,65580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,108010,1.4,,,,,32.29,67160,0.5,22.13,28,31.5,37.15,42.13,46020,58240,65510,77270,87630,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,44010,3.0,,,,,17.07,35510,1.0,12,14.28,16.59,18.39,22.56,24960,29710,34520,38240,46930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9000,Other Healthcare Support Occupations,minor,1778580,0.5,,,,,22.3,46380,0.2,16.39,18.03,21.64,24.09,29.28,34090,37500,45000,50110,60900,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9090,Miscellaneous Healthcare Support Occupations,broad,1682540,0.5,,,,,21.83,45410,0.2,16.41,18,21.5,23.7,28.7,34140,37440,44720,49290,59700,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,375430,1.1,,,,,23.49,48860,0.5,17.4,19,22.74,27.36,29.7,36190,39520,47300,56910,61780,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,793460,0.9,,,,,21.5,44720,0.3,16.84,18.08,21.25,23.15,27.8,35020,37610,44200,48160,57830,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,43070,4.7,,,,,18.85,39210,0.9,12.68,15,18.05,21.96,25.91,26370,31200,37550,45680,53890,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,41100,3.1,,,,,19.37,40290,0.9,14.11,16.56,17.79,20.46,28.2,29360,34450,37000,42570,58660,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,138880,1.3,,,,,21.34,44390,0.4,16.76,18.05,20.99,23.16,27.77,34860,37540,43660,48170,57750,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,103650,1.5,,,,,23.44,48760,0.5,15.6,18.06,22.14,27.72,32.78,32450,37570,46050,57650,68180,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1000,Supervisors of Protective Service Workers,minor,390970,0.4,,,,,44.77,93120,0.2,23.07,29.84,41.85,56.44,69.53,47990,62060,87050,117400,144610,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1010,First-Line Supervisors of Law Enforcement Workers,broad,206520,0.4,,,,,49.79,103570,0.2,26.97,35.54,47.66,60.83,76.66,56100,73910,99130,126530,159450,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,53390,0.5,,,,,39.55,82260,0.2,24.2,27.35,36.69,49.13,60.18,50340,56890,76310,102190,125170,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",broad,90770,1.0,,,,,31.4,65320,0.5,18.36,22.48,28.94,38.07,46.39,38200,46760,60190,79180,96480,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,1241770,0.5,,,,,20.62,42890,0.4,14.33,16.88,18.45,22.43,28.64,29800,35100,38370,46660,59580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,33-9093,Transportation Security Screeners,detailed,46340,0.8,,,,,29.73,61840,0.3,21.64,25.1,30.46,33.65,36.51,45010,52210,63360,69990,75940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3000,Grounds Maintenance Workers,minor,1030070,0.5,,,,,20.07,41750,0.3,14.49,17.05,18.5,22.3,27.14,30140,35470,38470,46390,56460,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,13580,7.5,,,,,22.68,47180,1.2,14.8,18.18,20.87,25.4,36.58,30790,37810,43410,52830,76090,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,25530,0.8,,,,,30.1,62600,0.4,18.44,23.65,29.61,35.62,39.6,38360,49190,61590,74080,82370,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,39-3020,Motion Picture Projectionists,broad,1950,9.4,,,,,24.18,50290,6.2,11.62,14.06,18.35,36.24,39.44,24160,29250,38180,75380,82040,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1000,Supervisors of Sales Workers,minor,1332180,0.4,,,,,28.77,59830,0.3,15.69,18.61,23.81,32.19,45.76,32630,38710,49510,66960,95170,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1010,First-Line Supervisors of Sales Workers,broad,1332180,0.4,,,,,28.77,59830,0.3,15.69,18.61,23.81,32.19,45.76,32630,38710,49510,66960,95170,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1113160,0.5,,,,,25.17,52350,0.3,14.96,18.07,22.75,29.09,36.81,31120,37580,47320,60510,76560,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,219010,1.1,,,,,47.06,97870,0.6,23.5,30.16,40.45,56.82,77.94,48880,62730,84130,118190,162120,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2000,Retail Sales Workers,minor,7633890,0.3,,,,,17.05,35470,0.2,11.62,13.77,16.2,17.83,22.38,24170,28630,33690,37090,46540,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2010,Cashiers,broad,3169970,0.5,,,,,15.31,31840,0.2,11.09,13.36,15,17.03,18.41,23070,27780,31200,35430,38290,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,265060,1.0,,,,,20.38,42390,0.4,13.35,14.73,18,23.27,29.69,27770,30630,37440,48410,61750,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-2030,Retail Salespersons,broad,3800250,0.3,,,,,17.86,37150,0.2,12.31,14.01,16.62,18.2,23.05,25600,29140,34580,37850,47930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3000,"Sales Representatives, Services",minor,2287740,0.5,,,,,41.53,86380,0.5,17.98,22.89,30.87,48.08,76.82,37400,47620,64200,100010,159790,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3010,Advertising Sales Agents,broad,97470,2.1,,,,,36.71,76350,1.6,16.09,21.63,29.55,43.96,64.2,33480,44980,61460,91430,133540,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3020,Insurance Sales Agents,broad,469480,1.1,,,,,39.19,81510,1.3,17.5,21.88,29.02,43.82,65.22,36390,45520,60370,91150,135660,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-3090,"Miscellaneous Sales Representatives, Services",broad,1189330,0.7,,,,,39.07,81260,0.5,17.76,22.65,31.86,47.49,68.29,36930,47120,66260,98780,142040,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,49590,13.6,,,,,44.07,91660,3.0,17.75,23.17,34.75,54.91,80.16,36920,48200,72280,114220,166730,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,190600,2.3,,,,,34.12,70970,1.6,15.36,18.72,27.08,41.08,60.16,31940,38940,56320,85440,125140,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,41-9030,Sales Engineers,broad,56690,3.3,,,,,62.7,130410,1.3,33.93,43.6,58.42,76.54,97.44,70580,90690,121520,159200,202670,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2000,Communications Equipment Operators,minor,41070,2.3,,,,,20.52,42670,0.6,14.42,16.64,18.56,22.77,29.61,29990,34600,38600,47360,61580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2010,"Switchboard Operators, Including Answering Service",broad,35730,2.6,,,,,20.26,42130,0.6,14.34,16.47,18.45,22.27,29.3,29820,34250,38370,46330,60940,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2020,Telephone Operators,broad,3950,6.6,,,,,20.62,42880,1.1,15.11,17.24,18.81,23.33,27.65,31440,35860,39130,48530,57510,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2090,Miscellaneous Communications Equipment Operators,broad,1390,9.9,,,,,26.87,55890,2.1,17.3,21.45,24,30.92,42.84,35980,44620,49910,64310,89110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,1390,9.9,,,,,26.87,55890,2.1,17.3,21.45,24,30.92,42.84,35980,44620,49910,64310,89110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3000,Financial Clerks,minor,2645000,0.4,,,,,24.14,50200,0.2,16.64,18.94,22.77,28.01,33.57,34600,39390,47370,58260,69820,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3060,Procurement Clerks,broad,59900,1.3,,,,,24.25,50430,0.3,17.7,19.83,23.32,27.73,31.68,36810,41240,48510,57680,65890,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3070,Tellers,broad,339340,1.3,,,,,19.68,40940,0.3,15.04,17.51,18.91,21.9,23.21,31270,36420,39340,45550,48270,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3090,Miscellaneous Financial Clerks,broad,37030,3.0,,,,,26.6,55330,0.6,18.64,22.28,25.07,29.42,36.47,38770,46350,52150,61190,75860,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,37030,3.0,,,,,26.6,55330,0.6,18.64,22.28,25.07,29.42,36.47,38770,46350,52150,61190,75860,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4010,Brokerage Clerks,broad,40090,4.0,,,,,32.54,67680,0.9,22.95,25.9,30.26,37.21,44.06,47730,53880,62940,77400,91650,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4020,Correspondence Clerks,broad,6260,9.0,,,,,22.41,46610,2.6,16.12,18.51,22.47,25.23,29.9,33530,38510,46740,52480,62200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4070,File Clerks,broad,78980,2.8,,,,,21.01,43700,0.5,14.24,16.88,19.84,24.05,29.36,29620,35120,41270,50020,61080,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4120,"Library Assistants, Clerical",broad,80070,1.8,,,,,18.22,37910,0.4,12.06,14.52,17.31,21.25,25.38,25090,30190,36010,44200,52790,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4140,New Accounts Clerks,broad,38030,3.5,,,,,22.89,47610,0.6,17.78,19.26,22.41,24.77,28.9,36980,40050,46610,51510,60110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-4150,Order Clerks,broad,83420,3.6,,,,,22.24,46270,0.5,16.12,18.32,21.47,24.95,29.66,33530,38110,44660,51890,61680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5030,Dispatchers,broad,312140,1.2,,,,,25.81,53680,0.3,16.77,19.56,23.8,29.87,37.08,34890,40680,49500,62120,77130,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,78060,0.0,,,,,29.36,61070,0.0,20.48,26.64,29.63,35.6,35.6,42600,55410,61630,74050,74050,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,135280,2.0,,,,,20.22,42070,0.5,14.47,16.78,19.16,22.72,27.37,30100,34900,39850,47260,56930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9060,"Office Clerks, General",broad,2510550,0.4,,,,,21.86,45470,0.1,14,17,20.97,25.27,30.69,29120,35350,43630,52560,63840,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9070,"Office Machine Operators, Except Computer",broad,24740,5.1,,,,,20.01,41620,1.1,14.35,16.55,18.76,22.44,27.09,29850,34420,39020,46680,56340,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,43-9110,Statistical Assistants,broad,5900,5.7,,,,,26.67,55470,1.4,18.29,22.1,24.73,30.59,38.18,38050,45970,51440,63620,79410,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-2091,Agricultural Equipment Operators,detailed,30940,3.3,,,,,21.12,43920,0.8,15.02,17.62,20.47,23.41,27.78,31240,36640,42580,48690,57790,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,22520,2.3,,,,,25.01,52020,0.9,16.85,21.03,23.66,29.15,34.75,35050,43750,49210,60640,72280,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2010,Boilermakers,broad,10170,5.8,,,,,36.97,76900,1.6,23.26,29.92,35.26,44.96,51.73,48390,62230,73340,93520,107600,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2030,Carpenters,broad,697740,1.2,,,,,30.79,64040,0.5,18.64,22.86,28.51,36.36,47.3,38760,47550,59310,75620,98370,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,14980,6.2,,,,,26.85,55860,2.1,15.78,18.82,23.97,31.51,40,32830,39140,49850,65530,83200,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2070,Construction Equipment Operators,broad,518000,0.7,,,,,31.1,64680,0.4,19.16,22.88,28.04,36.24,48.04,39850,47590,58320,75370,99930,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,3040,9.9,,,,,37.98,79000,3.1,22.45,26.32,33.9,49.98,58.65,46690,54750,70510,103960,121990,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2110,Electricians,broad,742580,0.7,,,,,33.47,69630,0.5,18.96,23.47,29.98,39.29,50.98,39430,48820,62350,81730,106030,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,25640,5.4,,,,,30.55,63540,2.2,18.97,22.83,27.52,36.2,45.25,39450,47480,57250,75300,94110,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2180,Roofers,broad,136740,1.4,,,,,27.45,57090,0.8,17.82,21.78,24.51,30.78,38.84,37060,45300,50970,64010,80780,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2210,Sheet Metal Workers,broad,117470,2.0,,,,,31.78,66110,0.8,18.28,22.74,29.26,38.28,49.37,38030,47290,60850,79620,102680,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-2230,Solar Photovoltaic Installers,broad,28280,5.2,,,,,27.59,57380,1.6,18.79,22.13,24.93,30.3,38.53,39070,46040,51860,63020,80150,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,24610,7.7,,,,,20.23,42080,1.9,15.16,17.24,20,22.49,25.18,31540,35870,41600,46780,52380,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,64440,3.0,,,,,20.62,42900,0.9,15,17.5,19.18,22.85,27.29,31200,36400,39890,47520,56770,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-3016,Helpers--Roofers,detailed,5170,10.1,,,,,20.23,42070,3.1,13.36,16.73,19.51,22.87,26.59,27780,34800,40590,47570,55310,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-4050,Highway Maintenance Workers,broad,151750,1.1,,,,,24.72,51410,0.4,16.84,19.97,23.59,28.66,33.27,35030,41540,49070,59600,69210,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,47-5041,Continuous Mining Machine Operators,detailed,14340,3.6,,,,,30.73,63920,1.1,19.93,24.45,30.47,36.95,40.59,41450,50850,63380,76850,84420,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,20900,3.0,,,,,39.59,82350,0.7,23.93,31.33,39.13,47.59,54.61,49770,65170,81390,98990,113580,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,180270,1.6,,,,,32.49,67580,0.9,21.85,25.72,30.76,37.54,44.41,45450,53500,63980,78090,92360,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,18300,2.1,,,,,32.5,67610,0.5,21.96,24.83,31.58,38.54,44.23,45670,51640,65680,80150,92000,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3050,Small Engine Mechanics,broad,72500,1.7,,,,,24.64,51240,0.6,16.49,19.09,23.19,28.79,34.92,34300,39700,48240,59890,72630,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,14010,3.6,,,,,23.87,49650,0.7,15.27,18.4,22.69,28.31,33.76,31770,38270,47200,58880,70210,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,12590,5.1,,,,,19.98,41550,0.8,14.73,17.25,19.4,22.87,25.06,30640,35880,40360,47560,52130,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,18710,4.3,,,,,26.63,55380,1.2,17.06,20.85,24.3,30.43,36.85,35480,43370,50540,63300,76650,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,27970,6.0,,,,,26.01,54110,1.1,17.87,21.5,24.54,29.5,35.17,37160,44720,51050,61350,73160,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,31940,4.5,,,,,25.76,53580,1.5,16,19.37,23.76,29.69,37.4,33280,40280,49410,61750,77800,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,421940,0.8,,,,,32.29,67160,0.3,21.68,25.34,30.65,37.53,44.58,45090,52710,63760,78070,92730,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,56540,1.8,,,,,29.72,61820,0.5,19.27,23.36,29.09,34.74,40.17,40080,48600,60500,72260,83560,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,40660,2.8,,,,,33,68640,1.0,21.68,26.65,31.33,38.74,45.07,45100,55420,65170,80580,93740,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,1100,11.5,,,,,29.56,61480,4.9,17.81,23.26,28.15,35.55,39.16,37050,48380,58540,73940,81440,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,60830,2.7,,,,,32.12,66810,0.8,18.78,23.12,30.11,38.19,47.74,39060,48100,62630,79440,99290,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,11220,8.7,,,,,32.49,67580,1.4,23.61,28.32,30.09,36.37,42.35,49110,58910,62580,75640,88090,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,8743450,0.2,,,,,24.08,50090,0.1,15.69,17.98,22.09,28.03,36.02,32640,37390,45960,58290,74920,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,685140,0.3,,,,,35.84,74540,0.2,22.01,27.08,34.23,41.72,51.42,45790,56330,71190,86770,106960,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5100,Printing Workers,minor,204640,1.0,,,,,22.24,46260,0.3,15.12,17.76,21.55,25.24,30.06,31450,36950,44830,52510,62530,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,145110,1.3,,,,,22.41,46620,0.4,15.12,17.77,21.71,26.13,30.32,31450,36970,45160,54340,63060,,
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,51-6030,Sewing Machine Operators,broad,109590,1.9,,,,,17.64,36680,0.4,12.91,15,17.31,19.62,22.62,26860,31200,36000,40810,47060,,
